count,country_1,lin,sum,percentage,month
1,Switzerland,B.1.177.60,3811,0.026239832065074783,2020-11
1,Switzerland,B.1.351,3811,0.026239832065074783,2020-11
20,Switzerland,C.35,3811,0.5247966413014957,2020-11
78,Switzerland,B.1.36.1,3811,2.0467069010758334,2020-11
7,Switzerland,B.1.474,3811,0.18367882445552347,2020-11
1,Switzerland,B.1.497,3811,0.026239832065074783,2020-11
5,Switzerland,B.1.509,3811,0.13119916032537393,2020-11
3,Switzerland,B.1.523,3811,0.07871949619522435,2020-11
1,Switzerland,B.1.566,3811,0.026239832065074783,2020-11
1,Switzerland,B.1.576,3811,0.026239832065074783,2020-11
1,Switzerland,B.1.469,3811,0.026239832065074783,2020-11
2,Switzerland,C.11,3811,0.05247966413014957,2020-11
2,Switzerland,C.36,3811,0.05247966413014957,2020-11
2,Switzerland,C.5,3811,0.05247966413014957,2020-11
3,Switzerland,M.2,3811,0.07871949619522435,2020-11
9,Switzerland,None,3811,0.23615848858567304,2020-11
1,Switzerland,W.3,3811,0.026239832065074783,2020-11
3,Switzerland,Z.1,3811,0.07871949619522435,2020-11
4,Switzerland,B.1.177.35,3811,0.10495932826029913,2020-11
9,Switzerland,B.1.36,3811,0.23615848858567304,2020-11
4,Switzerland,B.1.467,3811,0.10495932826029913,2020-11
1,Switzerland,B.1.416,3811,0.026239832065074783,2020-11
1,Switzerland,B.1.36.10,3811,0.026239832065074783,2020-11
7,Switzerland,B.1.36.17,3811,0.18367882445552347,2020-11
1,Switzerland,B.1.36.22,3811,0.026239832065074783,2020-11
1,Switzerland,B.1.36.24,3811,0.026239832065074783,2020-11
1,Switzerland,B.1.36.35,3811,0.026239832065074783,2020-11
3,Switzerland,B.1.36.36,3811,0.07871949619522435,2020-11
65,Switzerland,B.1.416.1,3811,1.705589084229861,2020-11
3,Switzerland,B.1.36.38,3811,0.07871949619522435,2020-11
1,Switzerland,B.1.362,3811,0.026239832065074783,2020-11
15,Switzerland,B.1.367,3811,0.39359748097612174,2020-11
1,Switzerland,B.1.389,3811,0.026239832065074783,2020-11
1,Switzerland,B.1.406,3811,0.026239832065074783,2020-11
1,Switzerland,B.1.408,3811,0.026239832065074783,2020-11
1,Switzerland,B.1.409,3811,0.026239832065074783,2020-11
2,Switzerland,B.1.36.8,3811,0.05247966413014957,2020-11
4,Switzerland,B.1.177.33,3811,0.10495932826029913,2020-11
9,Switzerland,C.36.2,3811,0.23615848858567304,2020-11
2,Switzerland,B.1.177.31,3811,0.05247966413014957,2020-11
3,Switzerland,B.1.1.241,3811,0.07871949619522435,2020-11
3,Switzerland,B.1.1.242,3811,0.07871949619522435,2020-11
6,Switzerland,B.1.1.269,3811,0.1574389923904487,2020-11
27,Switzerland,B.1.1.277,3811,0.7084754657570191,2020-11
4,Switzerland,B.1.1.305,3811,0.10495932826029913,2020-11
1,Switzerland,B.1.1.317,3811,0.026239832065074783,2020-11
5,Switzerland,B.1.1.232,3811,0.13119916032537393,2020-11
3,Switzerland,B.1.1.327,3811,0.07871949619522435,2020-11
1,Switzerland,B.1.1.336,3811,0.026239832065074783,2020-11
1,Switzerland,B.1.1.337,3811,0.026239832065074783,2020-11
1,Switzerland,B.1.1.355,3811,0.026239832065074783,2020-11
1,Switzerland,B.1.1.369,3811,0.026239832065074783,2020-11
10,Switzerland,B.1.1.37,3811,0.26239832065074786,2020-11
3,Switzerland,B.1.1.371,3811,0.07871949619522435,2020-11
1,Switzerland,B.1.1.33,3811,0.026239832065074783,2020-11
278,Switzerland,B.1.1.39,3811,7.294673314090789,2020-11
1,Switzerland,B.1.1.219,3811,0.026239832065074783,2020-11
1,Switzerland,B.1.1.174,3811,0.026239832065074783,2020-11
1,Switzerland,B.1.177.32,3811,0.026239832065074783,2020-11
1,Switzerland,A,3811,0.026239832065074783,2020-11
4,Switzerland,AF.1,3811,0.10495932826029913,2020-11
9,Switzerland,AN.1,3811,0.23615848858567304,2020-11
1,Switzerland,AQ.1,3811,0.026239832065074783,2020-11
1,Switzerland,B,3811,0.026239832065074783,2020-11
12,Switzerland,B.1.1.189,3811,0.3148779847808974,2020-11
111,Switzerland,B.1,3811,2.912621359223301,2020-11
3,Switzerland,B.1.1.1,3811,0.07871949619522435,2020-11
6,Switzerland,B.1.1.144,3811,0.1574389923904487,2020-11
1,Switzerland,B.1.1.145,3811,0.026239832065074783,2020-11
6,Switzerland,B.1.1.153,3811,0.1574389923904487,2020-11
1,Switzerland,B.1.1.159,3811,0.026239832065074783,2020-11
6,Switzerland,B.1.1.170,3811,0.1574389923904487,2020-11
100,Switzerland,B.1.1,3811,2.623983206507478,2020-11
6,Switzerland,B.1.1.428,3811,0.1574389923904487,2020-11
1,Switzerland,B.1.1.329,3811,0.026239832065074783,2020-11
7,Switzerland,B.1.1.47,3811,0.18367882445552347,2020-11
58,Switzerland,B.1.160.20,3811,1.5219102597743375,2020-11
15,Switzerland,B.1.160.22,3811,0.39359748097612174,2020-11
57,Switzerland,B.1.160.26,3811,1.4956704277092625,2020-11
1,Switzerland,B.1.160.28,3811,0.026239832065074783,2020-11
31,Switzerland,B.1.160.29,3811,0.8134347940173182,2020-11
77,Switzerland,B.1.160.30,3811,2.0204670690107585,2020-11
1,Switzerland,B.1.160.19,3811,0.026239832065074783,2020-11
4,Switzerland,B.1.1.433,3811,0.10495932826029913,2020-11
7,Switzerland,B.1.160.9,3811,0.18367882445552347,2020-11
507,Switzerland,B.1.177,3811,13.303594856992914,2020-11
2,Switzerland,B.1.177.12,3811,0.05247966413014957,2020-11
70,Switzerland,B.1.177.23,3811,1.8367882445552346,2020-11
3,Switzerland,B.1.177.24,3811,0.07871949619522435,2020-11
8,Switzerland,B.1.177.28,3811,0.20991865652059827,2020-11
58,Switzerland,B.1.160.32,3811,1.5219102597743375,2020-11
128,Switzerland,B.1.160.16,3811,3.3586985043295723,2020-11
11,Switzerland,B.1.160.31,3811,0.2886381527158226,2020-11
139,Switzerland,B.1.160.14,3811,3.6473366570453947,2020-11
55,Switzerland,B.1.160.15,3811,1.443190763579113,2020-11
1,Switzerland,B.1.1.50,3811,0.026239832065074783,2020-11
2,Switzerland,B.1.1.519,3811,0.05247966413014957,2020-11
4,Switzerland,B.1.1.521,3811,0.10495932826029913,2020-11
1,Switzerland,B.1.1.58,3811,0.026239832065074783,2020-11
23,Switzerland,B.1.1.7,3811,0.6035161374967201,2020-11
1,Switzerland,B.1.131,3811,0.026239832065074783,2020-11
87,Switzerland,B.1.1.70,3811,2.282865389661506,2020-11
10,Switzerland,B.1.146,3811,0.26239832065074786,2020-11
4,Switzerland,B.1.149,3811,0.10495932826029913,2020-11
1,Switzerland,B.1.153,3811,0.026239832065074783,2020-11
567,Switzerland,B.1.160,3811,14.877984780897402,2020-11
21,Switzerland,B.1.160.10,3811,0.5510364733665705,2020-11
24,Switzerland,B.1.160.11,3811,0.6297559695617948,2020-11
34,Switzerland,B.1.160.12,3811,0.8921542902125426,2020-11
1,Taiwan,B.1.367,13,7.6923076923076925,2020-11
1,Taiwan,B.1.459,13,7.6923076923076925,2020-11
1,Taiwan,B.1.456,13,7.6923076923076925,2020-11
2,Taiwan,B.1.470,13,15.384615384615385,2020-11
1,Taiwan,B.1.36.16,13,7.6923076923076925,2020-11
1,Taiwan,B.1.1,13,7.6923076923076925,2020-11
1,Taiwan,B.1.232,13,7.6923076923076925,2020-11
1,Taiwan,B.1.1.398,13,7.6923076923076925,2020-11
1,Taiwan,B.1.1.222,13,7.6923076923076925,2020-11
2,Taiwan,AD.2,13,15.384615384615385,2020-11
1,Taiwan,B.1.320,13,7.6923076923076925,2020-11
1,Thailand,None,15,6.666666666666667,2020-11
2,Thailand,B.1.1,15,13.333333333333334,2020-11
1,Thailand,B.1.1.46,15,6.666666666666667,2020-11
3,Thailand,B.1.160,15,20.0,2020-11
2,Thailand,B.1.160.16,15,13.333333333333334,2020-11
1,Thailand,B.1.36,15,6.666666666666667,2020-11
5,Thailand,B.1.36.16,15,33.33333333333333,2020-11
1,Togo,B.1.1.404,1,100.0,2020-11
2,Trinidad and Tobago,B.1.111,2,100.0,2020-11
2,Tunisia,B.1,20,10.0,2020-11
1,Tunisia,B.1.1,20,5.0,2020-11
1,Tunisia,B.1.1.189,20,5.0,2020-11
8,Tunisia,B.1.160,20,40.0,2020-11
4,Tunisia,B.1.177,20,20.0,2020-11
1,Tunisia,B.1.356,20,5.0,2020-11
1,Tunisia,B.1.428.2,20,5.0,2020-11
1,Tunisia,B.1.597,20,5.0,2020-11
1,Tunisia,B.1.9,20,5.0,2020-11
1,Turkey,B.1.469,32,3.125,2020-11
2,Turkey,B.1.36,32,6.25,2020-11
1,Turkey,B.1.258,32,3.125,2020-11
2,Turkey,B.1.1.521,32,6.25,2020-11
2,Turkey,B.1.36.1,32,6.25,2020-11
1,Turkey,B.1.1.1,32,3.125,2020-11
13,Turkey,B.1.1,32,40.625,2020-11
8,Turkey,B.1,32,25.0,2020-11
2,Turkey,B.1.1.189,32,6.25,2020-11
56,USA,B.1.423,24724,0.22650056625141565,2020-11
12,USA,B.1.421,24724,0.04853583562530335,2020-11
2,USA,B.1.420,24724,0.008089305937550558,2020-11
2,USA,B.1.417,24724,0.008089305937550558,2020-11
1,USA,B.1.416,24724,0.004044652968775279,2020-11
96,USA,B.1.409,24724,0.3882866850024268,2020-11
4,USA,B.1.405,24724,0.016178611875101116,2020-11
7,USA,B.1.403,24724,0.028312570781426957,2020-11
18,USA,B.1.402,24724,0.07280375343795502,2020-11
1,USA,B.1.401,24724,0.004044652968775279,2020-11
2,USA,B.1.400.1,24724,0.008089305937550558,2020-11
300,USA,B.1.400,24724,1.2133958906325837,2020-11
83,USA,B.1.399,24724,0.33570619640834815,2020-11
6,USA,B.1.425,24724,0.024267917812651675,2020-11
107,USA,B.1.404,24724,0.4327778676589548,2020-11
17,USA,B.1.426,24724,0.06875910046917974,2020-11
2,USA,B.1.446,24724,0.008089305937550558,2020-11
2,USA,B.1.428,24724,0.008089305937550558,2020-11
1,USA,B.1.498,24724,0.004044652968775279,2020-11
7,USA,B.1.478,24724,0.028312570781426957,2020-11
6,USA,B.1.466.1,24724,0.024267917812651675,2020-11
1,USA,B.1.456,24724,0.004044652968775279,2020-11
10,USA,B.1.453,24724,0.04044652968775279,2020-11
2,USA,B.1.452,24724,0.008089305937550558,2020-11
2,USA,B.1.451,24724,0.008089305937550558,2020-11
167,USA,B.1.448,24724,0.6754570457854716,2020-11
19,USA,B.1.397,24724,0.07684840640673031,2020-11
12,USA,B.1.443,24724,0.04853583562530335,2020-11
8,USA,B.1.438.4,24724,0.03235722375020223,2020-11
2,USA,B.1.438,24724,0.008089305937550558,2020-11
549,USA,B.1.436,24724,2.220514479857628,2020-11
27,USA,B.1.433,24724,0.10920563015693253,2020-11
278,USA,B.1.429,24724,1.1244135253195275,2020-11
97,USA,B.1.427,24724,0.39233133797120207,2020-11
238,USA,B.1.396,24724,0.9626274065685164,2020-11
251,USA,B.1.369,24724,1.015207895162595,2020-11
2,USA,B.1.390,24724,0.008089305937550558,2020-11
1,USA,B.1.36.1,24724,0.004044652968775279,2020-11
21,USA,B.1.36,24724,0.08493771234428087,2020-11
1,USA,B.1.356,24724,0.004044652968775279,2020-11
2,USA,B.1.350,24724,0.008089305937550558,2020-11
192,USA,B.1.349,24724,0.7765733700048536,2020-11
28,USA,B.1.348,24724,0.11325028312570783,2020-11
79,USA,B.1.36.10,24724,0.31952758453324703,2020-11
64,USA,B.1.346,24724,0.25885779000161785,2020-11
2,USA,B.1.338,24724,0.008089305937550558,2020-11
16,USA,B.1.337,24724,0.06471444750040446,2020-11
18,USA,B.1.336,24724,0.07280375343795502,2020-11
2,USA,B.1.335,24724,0.008089305937550558,2020-11
49,USA,B.1.324,24724,0.19818799546998866,2020-11
1,USA,B.1.323,24724,0.004044652968775279,2020-11
10,USA,B.1.340,24724,0.04044652968775279,2020-11
3,USA,B.1.36.17,24724,0.012133958906325838,2020-11
1,USA,B.1.36.26,24724,0.004044652968775279,2020-11
4,USA,B.1.36.31,24724,0.016178611875101116,2020-11
11,USA,B.1.385,24724,0.04449118265652807,2020-11
6,USA,B.1.382,24724,0.024267917812651675,2020-11
6,USA,B.1.378,24724,0.024267917812651675,2020-11
9,USA,B.1.377,24724,0.03640187671897751,2020-11
67,USA,B.1.375,24724,0.2709917489079437,2020-11
2,USA,B.1.370,24724,0.008089305937550558,2020-11
1,USA,B.1.499,24724,0.004044652968775279,2020-11
1,USA,B.1.367,24724,0.004044652968775279,2020-11
6,USA,B.1.366,24724,0.024267917812651675,2020-11
1,USA,B.1.363,24724,0.004044652968775279,2020-11
254,USA,B.1.361,24724,1.0273418540689208,2020-11
3,USA,B.1.36.8,24724,0.012133958906325838,2020-11
2,USA,B.1.36.38,24724,0.008089305937550558,2020-11
4,USA,B.1.320,24724,0.016178611875101116,2020-11
7,USA,B.1.36.36,24724,0.028312570781426957,2020-11
3,USA,B.1.395,24724,0.012133958906325838,2020-11
7,USA,B.1.503,24724,0.028312570781426957,2020-11
130,USA,B.1.609,24724,0.5258048859407863,2020-11
112,USA,B.1.509,24724,0.4530011325028313,2020-11
4,USA,B.1.610,24724,0.016178611875101116,2020-11
2,USA,B.1.607,24724,0.008089305937550558,2020-11
2,USA,B.1.606,24724,0.008089305937550558,2020-11
23,USA,B.1.605,24724,0.09302701828183142,2020-11
2,USA,B.1.603,24724,0.008089305937550558,2020-11
9,USA,B.1.602,24724,0.03640187671897751,2020-11
74,USA,B.1.612,24724,0.29930431968937066,2020-11
6,USA,B.1.601,24724,0.024267917812651675,2020-11
403,USA,B.1.596,24724,1.6299951464164373,2020-11
1,USA,B.1.595.4,24724,0.004044652968775279,2020-11
1,USA,B.1.595.3,24724,0.004044652968775279,2020-11
2,USA,B.1.595.2,24724,0.008089305937550558,2020-11
239,USA,B.1.595,24724,0.9666720595372917,2020-11
28,USA,B.1.591,24724,0.11325028312570783,2020-11
50,USA,B.1.599,24724,0.20223264843876396,2020-11
1,USA,B.1.619,24724,0.004044652968775279,2020-11
3,USA,B.1.620,24724,0.012133958906325838,2020-11
1,USA,B.1.81,24724,0.004044652968775279,2020-11
1,USA,B.1.319,24724,0.004044652968775279,2020-11
15,USA,R.1,24724,0.060669794531629184,2020-11
10,USA,P.2,24724,0.04044652968775279,2020-11
218,USA,None,24724,0.8817343471930108,2020-11
1,USA,D.2,24724,0.004044652968775279,2020-11
1,USA,W.1,24724,0.004044652968775279,2020-11
1,USA,C.36.2,24724,0.004044652968775279,2020-11
3,USA,C.36,24724,0.012133958906325838,2020-11
2,USA,C.35,24724,0.008089305937550558,2020-11
1,USA,C.33,24724,0.004044652968775279,2020-11
2,USA,C.31,24724,0.008089305937550558,2020-11
3,USA,C.28,24724,0.012133958906325838,2020-11
7,USA,C.23,24724,0.028312570781426957,2020-11
2,USA,B.1.93,24724,0.008089305937550558,2020-11
2,USA,B.1.9.5,24724,0.008089305937550558,2020-11
9,USA,B.1.590,24724,0.03640187671897751,2020-11
68,USA,B.1.588,24724,0.27503640187671896,2020-11
96,USA,B.1.587,24724,0.3882866850024268,2020-11
2,USA,B.1.585,24724,0.008089305937550558,2020-11
1,USA,B.1.554,24724,0.004044652968775279,2020-11
37,USA,B.1.551,24724,0.14965215984468533,2020-11
27,USA,B.1.550,24724,0.10920563015693253,2020-11
1,USA,B.1.545,24724,0.004044652968775279,2020-11
8,USA,B.1.544,24724,0.03235722375020223,2020-11
6,USA,B.1.543,24724,0.024267917812651675,2020-11
44,USA,B.1.541,24724,0.1779647306261123,2020-11
13,USA,B.1.539,24724,0.05258048859407863,2020-11
5,USA,B.1.527,24724,0.020223264843876394,2020-11
5,USA,B.1.526,24724,0.020223264843876394,2020-11
1,USA,B.1.524,24724,0.004044652968775279,2020-11
1,USA,B.1.523,24724,0.004044652968775279,2020-11
5,USA,B.1.521,24724,0.020223264843876394,2020-11
50,USA,B.1.517,24724,0.20223264843876396,2020-11
6,USA,B.1.516,24724,0.024267917812651675,2020-11
8,USA,B.1.556,24724,0.03235722375020223,2020-11
1,USA,B.1.507,24724,0.004044652968775279,2020-11
26,USA,B.1.558,24724,0.10516097718815726,2020-11
207,USA,B.1.564,24724,0.8372431645364827,2020-11
196,USA,B.1.582,24724,0.7927519818799547,2020-11
1,USA,B.1.581,24724,0.004044652968775279,2020-11
7,USA,B.1.580,24724,0.028312570781426957,2020-11
1,USA,B.1.579,24724,0.004044652968775279,2020-11
1,USA,B.1.578,24724,0.004044652968775279,2020-11
164,USA,B.1.577,24724,0.6633230868791458,2020-11
53,USA,B.1.576,24724,0.2143666073450898,2020-11
1,USA,B.1.575,24724,0.004044652968775279,2020-11
9,USA,B.1.574,24724,0.03640187671897751,2020-11
12,USA,B.1.570,24724,0.04853583562530335,2020-11
21,USA,B.1.569,24724,0.08493771234428087,2020-11
38,USA,B.1.568,24724,0.15369681281346062,2020-11
42,USA,B.1.567,24724,0.16987542468856173,2020-11
2,USA,B.1.566,24724,0.008089305937550558,2020-11
243,USA,B.1.565,24724,0.9828506714123928,2020-11
158,USA,B.1.561,24724,0.6390551690664941,2020-11
2,USA,B.1.318,24724,0.008089305937550558,2020-11
306,USA,B.1.1,24724,1.2376638084452354,2020-11
1,USA,B.1.313,24724,0.004044652968775279,2020-11
2,USA,B.1.1.33,24724,0.008089305937550558,2020-11
32,USA,B.1.1.329,24724,0.12942889500080892,2020-11
1,USA,B.1.1.328,24724,0.004044652968775279,2020-11
11,USA,B.1.1.322,24724,0.04449118265652807,2020-11
4,USA,B.1.1.320,24724,0.016178611875101116,2020-11
13,USA,B.1.1.317,24724,0.05258048859407863,2020-11
3,USA,B.1.1.335,24724,0.012133958906325838,2020-11
123,USA,B.1.1.316,24724,0.4974923151593594,2020-11
1,USA,B.1.1.309,24724,0.004044652968775279,2020-11
4,USA,B.1.1.306,24724,0.016178611875101116,2020-11
18,USA,B.1.1.304,24724,0.07280375343795502,2020-11
5,USA,B.1.1.294,24724,0.020223264843876394,2020-11
12,USA,B.1.1.291,24724,0.04853583562530335,2020-11
4,USA,B.1.1.29,24724,0.016178611875101116,2020-11
1,USA,B.1.1.312,24724,0.004044652968775279,2020-11
54,USA,B.1.1.337,24724,0.21841126031386507,2020-11
1,USA,B.1.1.344,24724,0.004044652968775279,2020-11
1,USA,B.1.1.345,24724,0.004044652968775279,2020-11
133,USA,B.1.1.416,24724,0.5379388448471121,2020-11
1,USA,B.1.1.413,24724,0.004044652968775279,2020-11
1,USA,B.1.1.409,24724,0.004044652968775279,2020-11
4,USA,B.1.1.403,24724,0.016178611875101116,2020-11
1,USA,B.1.1.400,24724,0.004044652968775279,2020-11
2,USA,B.1.1.389,24724,0.008089305937550558,2020-11
1,USA,B.1.1.380,24724,0.004044652968775279,2020-11
1,USA,B.1.1.377,24724,0.004044652968775279,2020-11
28,USA,B.1.1.368,24724,0.11325028312570783,2020-11
46,USA,B.1.1.362,24724,0.18605403656366284,2020-11
12,USA,B.1.1.358,24724,0.04853583562530335,2020-11
1,USA,B.1.1.353,24724,0.004044652968775279,2020-11
2,USA,B.1.1.351,24724,0.008089305937550558,2020-11
4,USA,B.1.1.348,24724,0.016178611875101116,2020-11
1,USA,B.1.1.347,24724,0.004044652968775279,2020-11
1,USA,B.1.1.285,24724,0.004044652968775279,2020-11
10,USA,B.1.1.418,24724,0.04044652968775279,2020-11
17,USA,B.1.1.265,24724,0.06875910046917974,2020-11
15,USA,B.1.1.251,24724,0.060669794531629184,2020-11
1,USA,B.1.1.158,24724,0.004044652968775279,2020-11
8,USA,B.1.1.139,24724,0.03235722375020223,2020-11
1,USA,B.1.1.137,24724,0.004044652968775279,2020-11
7,USA,B.1.1.135,24724,0.028312570781426957,2020-11
2,USA,B.1.1.134,24724,0.008089305937550558,2020-11
9,USA,B.1.1.128,24724,0.03640187671897751,2020-11
3,USA,B.1.1.159,24724,0.012133958906325838,2020-11
1,USA,B.1.1.101,24724,0.004044652968775279,2020-11
2,USA,B.1.1.1,24724,0.008089305937550558,2020-11
1550,USA,B.1,24724,6.269212101601683,2020-11
7,USA,B,24724,0.028312570781426957,2020-11
2,USA,A.23,24724,0.008089305937550558,2020-11
13,USA,A,24724,0.05258048859407863,2020-11
2,USA,B.1.315,24724,0.008089305937550558,2020-11
2,USA,B.1.1.10,24724,0.008089305937550558,2020-11
1,USA,B.1.1.161,24724,0.004044652968775279,2020-11
10,USA,B.1.1.168,24724,0.04044652968775279,2020-11
5,USA,B.1.1.174,24724,0.020223264843876394,2020-11
1,USA,B.1.1.25,24724,0.004044652968775279,2020-11
10,USA,B.1.1.244,24724,0.04044652968775279,2020-11
4,USA,B.1.1.239,24724,0.016178611875101116,2020-11
33,USA,B.1.1.231,24724,0.13347354796958422,2020-11
6,USA,B.1.1.228,24724,0.024267917812651675,2020-11
333,USA,B.1.1.222,24724,1.346869438602168,2020-11
1,USA,B.1.1.220,24724,0.004044652968775279,2020-11
1,USA,B.1.1.216,24724,0.004044652968775279,2020-11
50,USA,B.1.1.207,24724,0.20223264843876396,2020-11
4,USA,B.1.1.205,24724,0.016178611875101116,2020-11
33,USA,B.1.1.192,24724,0.13347354796958422,2020-11
1,USA,B.1.1.189,24724,0.004044652968775279,2020-11
64,USA,B.1.1.186,24724,0.25885779000161785,2020-11
1,USA,B.1.1.180,24724,0.004044652968775279,2020-11
1,USA,B.1.1.177,24724,0.004044652968775279,2020-11
18,USA,B.1.1.258,24724,0.07280375343795502,2020-11
1,USA,B.1.1.426,24724,0.004044652968775279,2020-11
5,USA,B.1.1.376,24724,0.020223264843876394,2020-11
170,USA,B.1.1.434,24724,0.6875910046917975,2020-11
1,USA,B.1.233,24724,0.004044652968775279,2020-11
225,USA,B.1.232,24724,0.9100469179744377,2020-11
1,USA,B.1.229,24724,0.004044652968775279,2020-11
1,USA,B.1.223,24724,0.004044652968775279,2020-11
2,USA,B.1.221,24724,0.008089305937550558,2020-11
1,USA,B.1.214.3,24724,0.004044652968775279,2020-11
1032,USA,B.1.234,24724,4.174081863776088,2020-11
43,USA,B.1.1.432,24724,0.173920077657337,2020-11
10184,USA,B.1.2,24724,41.190745834007444,2020-11
1,USA,B.1.199,24724,0.004044652968775279,2020-11
30,USA,B.1.189,24724,0.12133958906325837,2020-11
9,USA,B.1.188,24724,0.03640187671897751,2020-11
1,USA,B.1.187,24724,0.004044652968775279,2020-11
2,USA,B.1.177.82,24724,0.008089305937550558,2020-11
4,USA,B.1.206,24724,0.016178611875101116,2020-11
135,USA,B.1.239,24724,0.5460281507846627,2020-11
849,USA,B.1.240,24724,3.433910370490212,2020-11
87,USA,B.1.241,24724,0.3518848082834493,2020-11
280,USA,B.1.311,24724,1.1325028312570782,2020-11
2,USA,B.1.309,24724,0.008089305937550558,2020-11
25,USA,B.1.306,24724,0.10111632421938198,2020-11
11,USA,B.1.305,24724,0.04449118265652807,2020-11
38,USA,B.1.3,24724,0.15369681281346062,2020-11
35,USA,B.1.298,24724,0.14156285390713477,2020-11
3,USA,B.1.293,24724,0.012133958906325838,2020-11
1,USA,B.1.284,24724,0.004044652968775279,2020-11
5,USA,B.1.280,24724,0.020223264843876394,2020-11
85,USA,B.1.265,24724,0.34379550234589873,2020-11
1,USA,B.1.260,24724,0.004044652968775279,2020-11
1,USA,B.1.258.23,24724,0.004044652968775279,2020-11
2,USA,B.1.258,24724,0.008089305937550558,2020-11
2,USA,B.1.247,24724,0.008089305937550558,2020-11
1480,USA,B.1.243,24724,5.986086393787414,2020-11
1,USA,B.1.177.7,24724,0.004044652968775279,2020-11
2,USA,B.1.177.54,24724,0.008089305937550558,2020-11
1,USA,B.1.214,24724,0.004044652968775279,2020-11
2,USA,B.1.177.18,24724,0.008089305937550558,2020-11
7,USA,B.1.1.519,24724,0.028312570781426957,2020-11
18,USA,B.1.1.518,24724,0.07280375343795502,2020-11
13,USA,B.1.1.512,24724,0.05258048859407863,2020-11
1,USA,B.1.1.5,24724,0.004044652968775279,2020-11
56,USA,B.1.1.486,24724,0.22650056625141565,2020-11
8,USA,B.1.1.467,24724,0.03235722375020223,2020-11
1,USA,B.1.1.526,24724,0.004044652968775279,2020-11
63,USA,B.1.1.464,24724,0.2548131370328426,2020-11
53,USA,B.1.1.453,24724,0.2143666073450898,2020-11
26,USA,B.1.1.450,24724,0.10516097718815726,2020-11
4,USA,B.1.1.441,24724,0.016178611875101116,2020-11
2,USA,B.1.1.44,24724,0.008089305937550558,2020-11
1,USA,B.1.1.438,24724,0.004044652968775279,2020-11
2,USA,B.1.1.437,24724,0.008089305937550558,2020-11
